,id,tweet,entidad,dominio
105,1595379742492004352,¡Sal de la duda! Hoy miércoles 23 de noviembre el operativo #CentinelaRenca en terreno estará realizando exámenes de antígeno y de PCR. Tanto personas con o sin síntomas podrán testearse de forma gratuita. También estaremos vacunando contra el #Covid19 e Influenza. #RencaEnAlerta https://t.co/VuPWL9ouqv,COVID-19,Unified Twitter Taxonomy
106,1595378289816014848,😷 Las mascarillas limitan la emisión de gotitas que generamos al toser  estornudar  cantar y hablar  protegiendo a los que nos rodean.  📌➡️ Te recomendamos usarla en aglomeraciones  en el transporte público y si presentas algún síntoma. https://t.co/f4Ok8KuhVs,COVID-19,Unified Twitter Taxonomy
107,1595377167294205953,@QuimbiotecCA nesecito del apoyo de todos ustedes para difundir esta emergencia médica la cual está pasando mi hija Miranda  está pasando los síntomas post Covid con sintomas de Kawasaki  necesito con urgencia 50gr inmunoglobulina humana. Estamos en el seguro social de Acarigua 04125220339 https://t.co/jPvhrSxVYI,COVID-19,Unified Twitter Taxonomy
108,1595376928537645061,Afonía o taquicardia  síntomas exclusivos de la nueva generación Ómicron https://t.co/2TA4U9tl57,COVID-19,Unified Twitter Taxonomy
109,1595374698694680578,Las nuevas variantes covid que serán predominantes este invierno: 'Pesadilla' y 'perro del infierno' https://t.co/njwF0KlPCo,COVID-19: Latest news updates from around the world,Events [Entity Service]
110,1595374501142765569,"@mjcalvimontes @rafaelg_fisica @ministeriosalud @mjcalvimontes @rafaelg_fisica a 1 pariente  le salió PCR positivo  con mucha congestión  calambres  tos  disfonía  Llamaron del @ministeriosalud para preguntarle su estado  le dijeron "" Ud tiene Covid sin síntomas  los que relata son un resfrío aparte"" .Plop",COVID-19,Unified Twitter Taxonomy
111,1595373994844323841,@Esteeer_Miranda PARA QUE PARECE SINTOMA DE COVID ESTER PARA,COVID-19,Unified Twitter Taxonomy
112,1595371771636551681,COVID prolongado: la vacuna puede prevenirlo y el oxígeno ayudar a curarlo  Especialistas en Israel siguen viendo síntomas posteriores a la enfermedad que afectan la calidad de vida incluso en pacientes jóvenes y saludables  Leer más ➡️ https://t.co/jLWmdTBvKa https://t.co/lzOjWglBLo,COVID-19,Unified Twitter Taxonomy
113,1595370186747613184,Os conté que una amiga se contagió con su Aura FFP3 en extranjería. Estuvo esperando 1h  nadie con mascarilla  muchas toses  20m2  más de 20 personas  sin ventilación.  Síntomas a los 3 días: dolor garganta y oídos 5ºdía Ags + 10ºdía Ags - Pero 14º día: PCR + 34 ciclos https://t.co/WYrt49OVqj,COVID-19,Unified Twitter Taxonomy
114,1595363592429338626,@sanidadgob @SaludISCIII @CienciaRTVE @A3Noticias @informativost5 @InformativosTM @sextaNoticias @rtvenoticias @abc_ciencia @elmundoes @elpais_espana @CienciaGob la causa de dicha contaminación. Han encontrado niveles altos de acroleína en algunas dependencias que no está claro q sea la causa de los síntomas. Los trabajadores se han tenido q reincorporar a trabajar con una mascarilla antigases q es cuanto menos incómoda  y así siguen. 2/N https://t.co/tdaAJcf8EB,COVID-19,Unified Twitter Taxonomy
115,1595362819821957121,Al comparar 2019 que habían menos de 9 mil y ahora superan las 188 mil. El alza de permisos médicos está relacionado a las consecuencias de la pandemia. Ansiedad y depresión son parte de los síntomas que se manifiestan   https://t.co/l376sBBgmq,COVID-19,Unified Twitter Taxonomy
116,1595361073829498880,Si vienen a Río  volvió a ser obligatorio el uso de barbijo en aeropuertos. Estamos hasta el culo de Covid. Síntomas super leves  tipo gripe común  pero hay mucho.,COVID-19,Unified Twitter Taxonomy
117,1595356720838373376,#EvitaElContagio 🦠 Si tienes síntomas leves como fiebre  tos seca y cansancio #QuédateEnCasa y cortemos la cadena de contagio de la #COVID19. Vía @opsoms https://t.co/fY5lebg3SD,COVID-19,Unified Twitter Taxonomy
118,1595356485676146691,😷 El uso de mascarilla es obligatorio en todos los centros de salud del país y también se recomienda su utilización en: 📌 El transporte público 📌 Lugares cerrados en que se registren aglomeraciones 📌 Si presenta síntomas respiratorios 📌 Si pertenece a los grupos de riesgo https://t.co/msm7xvDlol,COVID-19,Unified Twitter Taxonomy
119,1595355574736240640,💀#Covid_19 || Si presentas síntomas como tos  fiebre  perdida del gusto y olfato  debes acudir al hospital centinela más cercano a tu comunidad. #LaGuayanaEsequibaEsNuestra  #CEOFANB @HospiMilBolivar @DigesaludFANB @YAlexanderGodoy https://t.co/Uu6SfsusMT,COVID-19: Latest news updates from around the world,Events [Entity Service]
120,1595355122665652226,@unduca @bio_marker @SurjaCen Pero si la vacuna no evita la transmisión. Solo ayuda a no tener síntomas más graves.,COVID-19,Unified Twitter Taxonomy
121,1595354871523336193,@iximeno Covid en julio confundido con síntomas en ola de calor https://t.co/ZlWpZNbib5,COVID-19,Unified Twitter Taxonomy
122,1595353970188455936,@monito_cl David  estuve así la semana pasada  los síntomas fueron realmente agresivos. Primero pensé covid  luego me informe que mi hermano se lo contagió a mi cuñada  a mi a su hijo a su cuñado… Creo me iría a urgencia el viernes Pero logré resistirlo en casa Es un virus muy fuerte Ánimo,COVID-19: Latest news updates from around the world,Events [Entity Service]
123,1595353596119367681,@rquiroga777 Hay algo q no entiendo: como es que se habla de contagiados Covid si no hay testeos? Y todos los casos q conozco de personas con síntomas  q el año pasado hubieran sido diag covid y puestas en aislamiento  hoy circulan por la vida con certif de latingitis  faringitis  gripe  etc?,COVID-19,Unified Twitter Taxonomy
124,1595352792591470592,@AlexandraJAlva4 @Cyandeceres Finales de año 2021 y principios de 2022 fue el primer Ómicron y se extendió con síntomas leves. Finales de enero 2022 parece que fue ese segundo Ómicron en EEUU pero España estaba preocupada por las hepatitis en niños y luego por la viruela del mono.,COVID-19,Unified Twitter Taxonomy
125,1595352714522804224,Los casos de bronquiolitis han aumentado un 40% respecto a antes de la pandemia. Te contamos cómo diferenciar los síntomas de los de un catarro y cuándo es importante acudir a urgencias. https://t.co/wK7HWoGuAu,COVID-19,Unified Twitter Taxonomy
126,1595350221042909185,Sorpresas del Covid: los síntomas más insólitos y la explicación de por qué suceden https://t.co/1aPsEnY49E,COVID-19,Unified Twitter Taxonomy
127,1595341411674689536,@ArmandolioMejor @NOEF_75 Mauro Viale tenía síntomas de  Covid cuando se fue a vacunar,COVID-19,Unified Twitter Taxonomy
128,1595339739728691200,La bronquiolitis a veces es un síntoma de Covid No se hacen pruebas https://t.co/NZormESCfV,Nursing & nurses,Unified Twitter Taxonomy
129,1595332652302745600,@Seheiha @LibreAire0 La explosión de bronquiolitis es uno de los síntomas de la vacunación contra el inexistente virus de la inexistente pandemia inventada en 2020. La industria farmacéutica intenta convencernos de que nacemos defectuosos y necesitamos ser reparados. Dios nos salve de sus venenos.,COVID-19,Unified Twitter Taxonomy
130,1595332101460705280,Si quieres conocer qué se sabe hoy en día sobre las causas  síntomas y tratamiento de la covid persistente  no te pierdas el #debatesCaixaResearch hoy  a las 19 h  con las doctoras @lmateu23 y @Gemma_Lleiba.   ¡Aún puedes apuntarte! 👇 https://t.co/MsGtjfm5HR https://t.co/wcGjsgEB6O,COVID-19,Unified Twitter Taxonomy
131,1595331861831905282,🦠 Debido a su gran variedad de síntomas y su impacto en la calidad de vida  es momento de abordar la covid persistente como un problema de salud pública y promover más   🩺 Ensayos clínicos  🔬 Colaboraciones científicas multidisciplinares   Vía @el_pais  https://t.co/N347tVSaSy,COVID-19,Unified Twitter Taxonomy
132,1595323666094596101,Mira estos meses  son de influenza y VSR !  Muchas gripes con sus síntomas de siempre  fiebre  dolor de cabeza  de garganta y dolor múscular !  Y BRONQUIOLITIS en los niños.   Te estás ahogando en un vaso de agua https://t.co/0GLEyFjo9v,COVID-19,Unified Twitter Taxonomy
133,1595321422099914752,@AnncCid Cuidate mucho Ann. Mi mamá se enfermo hace ub oar de semanas y tenía todos los sintomas del covid. Se hizo 3 pruebas en diferentes fechas y entodas negativa. Ahorita tiene las secuelas de la primera vez que le dio covid 😢,COVID-19,Unified Twitter Taxonomy
134,1595320461453365248,Mira inteligente ! estos MESES son de influenza !  Muchas gripes con sus síntomas de siempre  fiebre  dolor de cabeza  de garganta y dolor múscular !  Te estás ahogando en un vaso de agua 💧!  Los antivacunas y sus cosas !🤔 https://t.co/tuajdbA8SQ,COVID-19,Unified Twitter Taxonomy
135,1595318667981504513,#Coronavirus . Con un Pie Ya en  #Corea . Tras la Aprobación en #Japon  el Tratamiento ORAL con la Pastilla #Xocova de #Shionogi &amp; Co .¡Suprime los Síntomas en SEIS DÍAS!. Ildong Nears Getting Nod For #Covid19 PILL in #Korea With #Japan’s Approval . https://t.co/suNlnsosNl #ibex https://t.co/5BwNBzptrF,COVID-19,Unified Twitter Taxonomy
136,1595315703518740480,@P_I_L_A_R__ Cogí el bicho antes de que hubiera vacunas. Pocas vacunas me parecen para atenuar los síntomas de la enfermedad.,COVID-19,Unified Twitter Taxonomy
137,1595312004453081089,Buenos días gente guapa  seguros con lluvia  que no pare así nos recuperamos un poquito hoy madrugón  me voy a llevar a mi mami al Humologo  creen tiene COVID persistente lo tuvo en abril y sigue teniendo los síntomas  os ha pasado a alguno de vosotros? 😍 https://t.co/xrQJ3HSSK6,COVID-19,Unified Twitter Taxonomy
138,1595309075381637120,@_Justicialista Tranqui. Unidad en la diversidad. Comparto con Moreno que negarse a la vacunación es síntoma de anomia. Y? Me vacuné con 2 dosis de Sputnik. Lo consulté con mis jefes. No conozco ningún oficial superior  ningún VGM que no se haya vacunado. Fin.,COVID-19,Unified Twitter Taxonomy
139,1595305765882908672,Obviamente si xd yo ya tengo síntomas xd lo averiwaremos https://t.co/FccaNaMTlo,Events,Unified Twitter Taxonomy
140,1595305389775634432,👉 La @fundlacaixa organiza hoy un Debate CaixaResearch sobre la #covidpersistente  1 afección con multiplicidad de síntomas que experimenta entre el 10 y el 20% de la población a medio y largo plazo después de haberse contagiado de #COVID19. https://t.co/yjvphylIda @navarra_com,COVID-19,Unified Twitter Taxonomy
141,1595304656888012801,El actor de voz Masakazu Morita  fue diagnosticado con el virus de Covid-19  empezó a presentar síntomas luego de la prueba pero se viene recuperando. Masakazu agradece el apoyo y espera regresar el día 27 si la recuperación avanza sin problemas. #森田成一 #MasakazuMorita. https://t.co/Akz2oNFEwE,COVID-19: Latest news updates from around the world,Events [Entity Service]
142,1595302102766686209,@mardeneptuno En las noticias dicen que hay un brote de covid  influenza y otra madre que no recuerdo  que los tres tienen síntomas parecidos pero que según no hay nada de que alarmarse  y que si  que no hay medicamentos. 🙃,COVID-19,Unified Twitter Taxonomy
143,1595300560810479616,"""Intenta quedarte en casa si tienes síntomas"" Falta decir: ""y si no puedes  usa mascarilla FFP3 en todo momento""  Estas recomendaciones siguen vigentes  en Reino Unido  y en todas partes.  Vacunarse disminuye el riesgo de covid persistente  pero no lo evita al 100% https://t.co/wNxYfcnllY",COVID-19: health experts,Unified Twitter Taxonomy
144,1595295785020977153,@gattaca2titan Yo conozco otra persona también que el lunes con sintomas Covid igual  de pcr nada  una de antígenos cortisona y para casa  con 80 años  y no les hacen pcr. Que puta vergüenza.,COVID-19,Unified Twitter Taxonomy
145,1595291515797979137,@ariadnavarela11 nah jaja tardarían más los síntomas según yo pero de todos modos :o  https://t.co/FqEuEsQVBr,COVID-19,Unified Twitter Taxonomy
146,1595285392193986560,yo aqui buscando cuanto tardan en salir los síntomas de influenza porque estan saliendo un chingo de contagiados del corona,COVID-19,Unified Twitter Taxonomy
147,1595283358401036289,Ya andan todos con sus evidentes síntomas de covid o influenza después del CC pero le quieren llamar cruda post concierto 🤦‍♀️,COVID-19,Unified Twitter Taxonomy
148,1595283086501183488,@mardeneptuno el martes de la semana pasada estaba así mi prueba COVID salió negativa mi fiebre llegó hasta los 39.2 me dijeron que era infección me dieron mucha medicina entre ellas antibióticos  naproxeno  paracetamol y loratadina para los síntomas de la gripe me sentí chido hasta el sábado,COVID-19,Unified Twitter Taxonomy
149,1595279614091603968,¿Serán nuevamente síntomas de Covid?,COVID-19,Unified Twitter Taxonomy
150,1595277627354398720,El actor de voz Masakazu Morita  fue diagnosticado con el virus de Covid-19  empezó a presentar síntomas luego de la prueba pero se viene recuperando. Masakazu agradece el apoyo y espera regresar el día 27 si la recuperación avanza sin problemas. #森田成一 #MasakazuMorita. https://t.co/DUxS5dvsG5,COVID-19: Latest news updates from around the world,Events [Entity Service]
151,1595273049292554246,Virus VSR: cómo diferenciarlo del covid y cuáles son sus síntomas https://t.co/xrXmyVBmp1,COVID-19: Latest news updates from around the world,Events [Entity Service]
152,1595272803502243840,#2  protección tanto contra la reinfección como contra la enfermedad grave. Se demostró que la inmunidad inducida por la vacuna decae más rápido que la inmunidad natural. En general  la gravedad de los síntomas de la reinfección es significativamente menor que en la infección..,COVID-19,Unified Twitter Taxonomy
153,1595269070852694016,@Dextervivelo @PIsraelRG El factor común pudiese ser las vacunas del COVID. Perdí a mi primita hace 1 mes de un derrame cerebral  20 añitos. Y sé de muchos casos más con los mismos síntomas y resultados  todos jóvenes. Lamentable,COVID-19,Unified Twitter Taxonomy
154,1595268881622384641,@karly_sndvl @canciondebruma Me dijeron que por los síntomas no conviene hacer prueba covid ahorita  que tienen que pasar mínimo 3 días 😵‍💫 Me recetaron como si fuera gripa y ya me siento mejor  ya sin fiebre. Vayan al doctoooorrr 🤞🏻✨,COVID-19,Unified Twitter Taxonomy
155,1595268590051041281,@mardeneptuno esta madre no es covid  se sienten distintos los síntomas. a mí me empezó una raspera en la garganta al grado de sentir asco por la sensación y ganas de vomitar (como si me estuviera metiendo el dedo a la garganta) y los ojos llorosos TODO EL DÍA. después amanecí con tos de +,COVID-19,Ongoing News Story
156,1595267123823124480,estoy teniendo todos los síntomas de covid ....,COVID-19,Unified Twitter Taxonomy
157,1595258333715464192,Si tienen síntomas sospechosos de covid19 y necesitan prueba y/o evaluación recuerden que yo hago a domicilio. ✌️,COVID-19,Unified Twitter Taxonomy
