,id,tweet,sentimiento,entidad
156,1595461448779571201,@mqueiroga2 O sr. ta por fora da realidade ministro as vacinas não servem pra nada  Eu e minha familia continuaremos tomando Ivermectina. Passar bem,positivo,Brazil political figures
157,1595461409990754304,"@mqueiroga2 Vou tomar ivermectina  vacina é fajuta não funciona e tem perigosos efeitos colaterais. Tou fora. Vacina que funciona protege e não mata  essa ""inventada"" as pressas não serve. Sou totalmente a favor de vacinas  mas de VACINAS  deu pra entender.",positivo,Brazil political figures
158,1595461361110228992,@VCornachione @taoquei1 Mistura com cloroquina e ivermectina  depois come um pouco de capim que você se acalma. 👍,positivo,COVID-19
159,1595461230575206401,Ivermectina 👀 e mídias se coçando! https://t.co/85DhsxTy0B,negativo,Pfizer
160,1595460994138095618,@AndreSolimar Tomei ivermectina e não me vacinei  peguei covid acredite se quiser tomei antialérgico e dipirona,positivo,COVID-19
161,1595460856921395208,@mqueiroga2 Tomem Ivermectina!,neutral,Brazil political figures
162,1595460792551366656,@mqueiroga2 Não  obrigada! Ivermectina não tem efeitos colaterais.,negativo,Brazil political figures
163,1595460522136174593,@mqueiroga2 Minha última vacina foi ontem: ivermectina 2° dose,neutral,Brazil political figures
164,1595460484282605570,@Vivi_pgomes @omachoalpha @Miltonneves Miga  vc acredita em ivermectina. Já tem bastante pão e circo na tua vida.,neutral,Sports figures
165,1595460163334438915,@mqueiroga2 Não tomei  não vou tomar pelo simples fato da imunização de rebanho. Funciona sim! Vc deveria se envergonhar em fazer lobby para uma vacina comprovadamente ineficaz. Ontem Japão divulgou estudo onde prova que a ivermectina é muito mais eficaz do que esse troço inoculado no povo.,positivo,Brazil political figures
166,1595460116417069057,🇺🇸BREAKING NEWS COVID PANDEMIA🦠🦠: Quindi si poteva usare !!!! ULTIMO RAPPORTO: La FDA afferma che dire alle persone di NON PRENDERE Ivermectina per COVID-19 era solo una raccomandazione non un divieto tassativo. https://t.co/Bqp58295pz,positivo,COVID-19
167,1595459970224488450,@GGoreon @ItaloPetraglia Uso de ivermectina tbm?,neutral,COVID-19
168,1595459968500637696,@JeniTesser Kkk só poderia ser matéria desses bostas de Leitão. Criador da tecnologia mRNA anunciou em público a poucos dias a vacina não protege. Diretor da astrazenica para a UE as vacinas não impedem a transmissão. HQC  Harvard  preventivo salvaria 30% das vidas. Ivermectina  Lancet  48%.,negativo,Harvard University
169,1595459723821830148,@mqueiroga2 Ivermectina é mais seguro,positivo,Brazil political figures
170,1595459671875354624,@Jandirfilhorp @DilmaResiste Toma ivermectina que passa. BOLSONARO REELEITO  #BolsonaroOrgulhoDoBrasil https://t.co/igscLQYTvR,neutral,Brazil political events
171,1595459438554779648,@flferronato Ivermectina 2 x 1 Lacração,neutral,COVID-19
172,1595459360821501954,Antes que comecem com essa bagunça  de vacina fralda cagada na cara  distanciamento etc.  e não esqueçam tem ivermectina na farmácia é só tomar.  https://t.co/4BcxEDvdNy,negativo,COVID-19
173,1595459102498750464,@mqueiroga2 O senhor está de brincadeira Doutor? Não viu os estudos americanos sobre as sequelas DA VAXINA? Não viu que o governo do Japão liberou um estudo de que a IVERMECTINA é o que salva do Covi2? Fique a vontade para utilizar como quiser  as doses desse veneno a que eu tenho direito!,positivo,Brazil political figures
174,1595459066624708609,@profpaulamarisa Alguns vão dizer que foi culpa da ivermectina,negativo,COVID-19
175,1595459004439973888,Confio mais na ivermectina que nessas vacinas experimentais... Obg... https://t.co/3iQueWQSLJ,positivo,COVID-19: Latest news updates from around the world
176,1595458795144204289,@vanessnnavarro Mulher… o Foicebook foi implacável comigo… repostei o seu post sobre o ivermectina e olha o que fizeram com a minha conta… Foda-se  a verdade tem que ser dita  mesmo que te arranque pedacinhos! 😂 https://t.co/ALjO7LDM23,positivo,COVID-19
177,1595458683110039552,@paulopgs @CCamelini Eu também! Tomei só a ivermectina e foi suficiente.,neutral,COVID-19
178,1595458639699099650,@mqueiroga2 Essa merda não serve para nada. Veja o noticiário internacional e pare de amedrontar o povo  seu corno. O Japão já falou que a IVERMECTINA é mais eficiente que essa merda de vacina. NÃO FODE  PORRA!,negativo,Brazil political figures
179,1595458554386939906,@mqueiroga2 Os japoneses irão tomar IVERMECTINA e vocês aqui com esta M de vacina 💉… à ciência de vocês é furada. Adeus vacina… NUNCA MAIS 👍,negativo,Brazil political figures
180,1595458547441143809,@newton_bra @IsaCPerdoncini @jorgeseifjunior @jorginhomello Quem aceita ivermectina devia aceitar uma trolha tmb,positivo,Jorge Seif Junior
181,1595458313524740097,E ainda tem alguns da família que acompanham o estudo da Ivermectina sempre  para um dia provar que o presidente sempre esteve certo.,neutral,COVID-19
182,1595458079017033728,@ROBERSON_ALVES @doctorcensurado @Biakicis Japão declara ao mundo que a Ivermectina é mais eficaz que a vacina Remédio este  defendido como tratamento precoce pelo Presidente Bolsonaro  imagina quantas vidas seriam salvas senão fosse a esquerda e a imprensa dizendo ser ineficaz?Quem matou mais?https://t.co/rGDNr6fBvI,positivo,Brazil political events
183,1595457840994521090,Acreditam em cloroquina  Ivermectina….,neutral,COVID-19
184,1595457761554231301,@afccontador É falso que o Japão declarou ivermectina mais eficaz do que ...  19 de jul. de 2022 — Conteúdo investigado: Tuíte com a legenda “Japão declara ao mundo que a,positivo,Twitter
185,1595457759142715398,@filipenagada Bolsonaro tinha razão e foi demonizado por sugerir o uso da Ivermectina.,neutral,COVID-19
186,1595457622517456898,@mqueiroga2 Tá falando sério? Por que o senhor não recomenda o uso de medicamentos como a ivermectina  ou simplesmente pede p/as pessoas se cuidarem?,negativo,Brazil political figures
187,1595457482025050113,Ninguém vai processar esses “da ciência “ por causa da ivermectina e depois por retirar direitos constitucionais dos brasileiros. Não sou advogada  mas acho que eles estão abusando = ao tse. https://t.co/lUfg01Z6oR https://t.co/g5UTi6bzHx,negativo,Brazil politics
188,1595457241137745924,A Ivermectina custa bem menos. https://t.co/onGnkGmOol,neutral,Pfizer
189,1595457226378039298,@duxferreira @watanabe_lima @OsmarTerra O bot aí correu pra responder q não tem mais a Ivermectina… coincidência ou não  conheço pessoas q tomaram e tiveram redução dos sintomas mas não pode ser tomado com medicação do tratamento  como o corticoide. Até no 3 dia só. Mas ninguém descobre tão rápido. Então…,negativo,COVID-19
190,1595456876011036676,JAPÃO DECLARA AO MUNDO QUE A IVERMECTINA É MAIS EFICAZ QUE A VACINA*  E agora? Quem estava certo?  Quem vai pedir desculpa a Bolsonaro? Quem vai ter humildade de pedir desculpa às famílias que perderam seus entes queridos?,positivo,COVID-19
191,1595456571592556544,@mqueiroga2 Palhaçada é essa ???? O mundo todo parando de vacinar por conta dos efeitos colaterais e vcs incentivando essa droga   estudos comprovando que ivermectina tem mais proteção que vacina e vcs fazendo isso que decepção Sr ministro da saúde .,negativo,Brazil political figures
192,1595456475849179137,@CNNBrasil Boa sorte às cobaias! Não fui e nem serei uma... Peguei COVID  tomei Ivermectina e tive 3 dias de dor de garganta. Aguardei o resultado negativo para sair do isolamento. Tenho responsabilidade com o coletivo  mas me colocar como cobaia não vou não....,negativo,COVID-19
193,1595456334237163521,@mqueiroga2 Faça como o Japão e incentive o uso da Ivermectina. Não endosse o retorno ao uso de máscaras em aeroportos e aviões  isso é um retrocesso. Países com altas taxas de vacinados também apresentam números elevados de “mortes em excesso”.,positivo,Brazil political figures
194,1595456168054464513,@AndreSolimar Peguei COVID e tomei ivermectina  fiquei ótima... Tomei duas doses da vacina e me arrependi  não devia ter tomado nenhuma dose,positivo,COVID-19
195,1595456127008923648,@mqueiroga2 Tomem ivermectina e estará salvo.,positivo,Brazil political figures
196,1595455856958644226,Hoje atendi um paciente com covid positivo  sintomas leves  veio para reavaliação. Trouxe a receita da consulta anterior: azitromicina  ivermectina e dexametasona. Sim  em 2022 😵‍💫,positivo,COVID-19
197,1595455680919527424,Experimentos que matam ou o @mqueiroga2 não viu leu sobre o artigo dos japoneses sobre a melhor eficácia contra o COVID-19 É A IVERMECTINA 🎯👈EXPERIMENTOS ESTÃO MATANDO MILHÕES DE PESSOAS PELO MUNDO🎯👈 https://t.co/s39UBdDxWN,negativo,COVID-19: Latest news updates from around the world
198,1595454834911608832,@antonsmaniotto azitromicina é bom (já tive covid  vc melhora rapidinho  tony! 💚 até p gripe normal msm serve  é ótimo.,positivo,COVID-19
199,1595454764950732808,Moço pelo amor de DEUS   para de indicar esse VENENO  incentiva as pessoas a tomar a IVERMECTINA!💪💪💪 https://t.co/EP8G9BUDZM,positivo,COVID-19: Latest news updates from around the world
200,1595454743920447501,@mqueiroga2 A melhor arma contra essa fraudemia é a ivermectina  2 cp por mês Minha família toma desde o começo dessa mentira e NINGUEM foi infectado  tendo uma vida normal  trabalho  escola  passeio  reuniões e até festinhas em família No Japão é Oficial. ivermectina é melhor que vachina,negativo,Brazil political figures
201,1595454601284800512,@JHNdeF Especialistas e o consorcio desconsideraram o uso  da ivermectina no Japão foi comprovado que faz muito mais efeito que a tal da vacina pois bem  eu e minha família todos tomamos e ninguem se contaminou e estes desgraçados  mataram quantas pessoas no Brasil  bando de vagabundos .,negativo,COVID-19
202,1595454584293675009,@mqueiroga2 Continuo com a ivermectina e azitromicina.,neutral,Brazil political figures
203,1595454570234368003,@carolinebmoraes @CrisAnd96915353 @filipebarrost Sim  os efeitos da ivermectina são  visíveis  no seu caso  vc beira a demência. Deve ter uma bela crina  crescendo  ai tb. 🤣🤣🤣🤣🤣,positivo,Brazil political figures
204,1595454467490680832,Usei muita ivermectina  hidroxicloroquina  sou gineco/obstetra! Nenhuma internação  nenhuma perda! Tenho pacientes usando cloroquina de uso contínuo... Mídia louca desumana maldita no mínimo...Fiz minha parte!!! Minha filha de 10 anos não vai vacinou sob minha responsabilidade! https://t.co/mGCj0yxiK1,negativo,COVID-19
205,1595454450289745921,@OrlandoCripto @RVacina @vanessnnavarro Ivermectina não mata verme? Eles estão tentando o suicídio? Estilo Peoples Temple?,negativo,COVID-19
206,1595454019291516929,@reporterenato Estranho  a própria fabricante diz que a vacina não serve para essa variante! Vou continuar com ivermectina!,negativo,COVID-19
207,1595453762465824768,Vou declinar do convite e continuar a manutenção  com ivermectina. Eu já  não  tomo há mais de ano e meio  ora de voltar a tomar😉 https://t.co/Yc7okAEkJg,neutral,COVID-19: Latest news updates from around the world
208,1595453657285382144,@profpaulamarisa Muita Cloroquina e Ivermectina sem prescrição médica!,neutral,COVID-19
209,1595453606412574726,@mqueiroga2 Vou tomar ivermectina. Pra mim deu certo tive COVID somente em janeiro de 2022  porque relaxei ecoarei de tomar  deu bem fraquinha. Minha mãe de 91 nem teve COVID tomando Ivermectina. Eu não tomo essa vacina.,neutral,Brazil political figures
210,1595453531183529986,Conocen los estudios de Neurotoxicidad de Ivermectina en Ratas??? https://t.co/Yyru8drUBT,neutral,COVID-19
211,1595453337943547904,@Green_Templar E no entanto a Ivermectina tem eficácia maior  praticamente sem efeitos colaterais e é infinitamente mais barata.,positivo,COVID-19
212,1595453017993760774,Se investiga a fundo a vacina da  Pfizer capaz de encontrar ivermectina modificada parra inventar   só pelo dinheiro. https://t.co/HsGM9LLKLL,neutral,Pfizer
213,1595453010477518848,@vaimuleque_ não adianta jean marcel todo mundo sabe do calote que vc deu nas farmácias comprando ivermectina e cloroquina,negativo,COVID-19
214,1595453007717699586,@mqueiroga2 Não mesmo 🤬! Tomem vergonha na cara e tomem  ivermectina! Diga NÃO ao lobby infinito do experimento! 🖕🏻☠️💉⚰️ https://t.co/2rQXgPFken,negativo,Brazil political figures
215,1595452747746316291,@IlsaFelberg @VivienBonoro Nosso Presidente quis anular o Carnaval  Não deixaram  quis dar de graça Ivermectina para salvar o Povo  Não deixaram  e tantas outras providências que foram proibidas  e hoje podemos assistir que o nosso Presidente sempre quis o melhor para o seu povo! 🇧🇷 Quem são os genocidass?,positivo,Events
216,1595452687105294336,"Dos criadores de ""Fique em casa se puder"" .... Vem aí ""Não tome ivermectina se quiser""  Patético 🤦‍♀️🤦‍♀️🤦‍♀️ https://t.co/j07oH8HEp1",negativo,COVID-19
217,1595452602812354566,@mqueiroga2 Estou muito bem  obrigada! Ivermectina é mais confortável!,positivo,Brazil political figures
218,1595452331914559492,@mqueiroga2 Recomendo Ivermectina! Sou mais seguir a conclusão dos Japoneses.,positivo,Brazil political figures
219,1595452282858098708,@marthadebayle @Claudiashein De la medicación a muchos ciudadanos de la IVERMECTINA!!! 😤🤬 Cómo habla de educación cuando la extorsionadora de Delfina Gómez no hizo un coño por la SEP!!! Carajoooo  es indignante escucharla  cuánto cinismo!!! No tienen ética  ni decencia  vil demagogia barata  qué horror🤬👎🏻,negativo,Mexico political figures
220,1595452247349108742,@mqueiroga2 Pra cima de nós  Ministro? Aqui no twitter todo mundo é muito bem informado  inclusive  estamos admirando o Japão por estar incentivando o uso da ivermectina.,positivo,Twitter
221,1595452195960492032,@mqueiroga2 Ohh mano cala a boca! Porque vc não fala tomem ivermectina??? Isso sim resolve .. .,positivo,Brazil political figures
222,1595452167695273984,@mqueiroga2 Vamos tomar Ivermectina.  Essas vacinas dão trombose .,neutral,Brazil political figures
223,1595452142705180685,Eu tomei!  Meu corpo  minhas regras! Aliás tem um médico da esquerda que defendeu ivermectina e só parou de defender pq calaram o médico p não darem o braço a torcer p o Presidente.    https://t.co/pClT3nEZ5K,positivo,COVID-19
224,1595452032730685441,@filipenagada Eu e minha família não tomamos nada além da ivermectina e não pegamos covid.,neutral,COVID-19
225,1595451954926391305,@LeoMaranhao22 Este detalhe passou despercebido mesmo! Mas em contrapartida depois de um longo e profundo estudo de vários especialistas de renome internacional chegaram a conclusão que ivermectina realmente elimina 99 99% dos vermes! Que boa notícia não?,positivo,COVID-19
226,1595451884948672513,Os médicos americanos estão processando o FDA por tornar quase impossível prescrever Ivermectina durante a pandemia.   O FDA agora está alegando no tribunal que eles nunca disseram que não poderia usar ou prescrever a ivermectina,negativo,COVID-19
227,1595451486003150849,@marthadebayle @Claudiashein #PregúntaleASheinbaum ¿Cómo es posible que la tragedia de la L12 haya quedado impune?  ¿por qué los animales están muriendo de hambre en los zoológicos? ¿Por diariamente hay accidentes en el @metrocdmx? ¿Por qué se dio ivermectina a los pacientes de COVID?,negativo,Mexico political figures
